,date,review,rating,isEdited,title,userName,developerResponse,review-en
480,2023-04-03 11:49:36,Kunduzu 4 yıldır kullanıyorum çok memnunum çözemediğim sorum kalmadı sizde çözemediğiniz sorularınınz için mutlaka kunduza üye olun,5,FALSE,Mükemmel,elma_135,"{'id': 36102470, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-04-21T18:24:19Z'}","I have been very satisfied for 4 years, I have been very satisfied with my question I have not solved, you can not solve your questions."
481,2023-04-02 20:36:37,"Şakasız hayatımda gördüğüm en iyi uygulama falan sanırım çözümler harika bazı eğitmenler bazen alakasız videolar atabiliyor ama çok nadir, soruyu tekrar atınca doğru çözümü alıyoruz zaten. Bayıldım. Elinize emeğinize sağlık!",5,FALSE,MÜKEMMEL UYGULAMA,MatematikSevdalisiknkm,"{'id': 35767137, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-04-04T13:27:53Z'}","I think the best application I have seen in my joke without a joke can sometimes throw irrelevant videos, but it is very rare, we get the right solution when you throw the question again. I love it. Thank you for your labor!"
482,2023-04-03 10:16:46,güzelpahalı,4,FALSE,uyg,Bunnuleflez,"{'id': 36102464, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.😇 Siz değerli öğrencilerimizin sorularını yanıtlamak adına eğitmenlerimiz emek veriyor, onların emeklerini karşılıksız bırakmamak için farklı ücretlerde paketlerimiz bulunuyor. Paketlerle ilgili detaylı bilgi almak istersen bizimle Destek üzerinden iletişime geçebilirsin.🎈', 'modified': '2023-04-21T18:23:57Z'}",beautiful
483,2023-04-01 18:51:31,Bana hemen geri dönüyorlar ve soru sormak paralı değil oldukça faydalı ve anlamadığınız yerleri 2 defa anlatıyorlar bence indirin🏅💯💯,5,FALSE,Aktif,Hakaneym,"{'id': 35767129, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-04-04T13:27:11Z'}","They go back to me right away and ask questions are not paid, they are very useful and they don't understand places twice I think download."
484,2023-04-02 13:14:03,Günlük ücretsiz soru hakkı verecek diye üye olduk. Sadece 1 kere verdi. Bir daha vermiyor. Yanıltıcı reklam yapıyorlar. Siliyorum,1,FALSE,Yanıltıcı Reklam,cagatayc,"{'id': 35767134, 'body': ""Merhaba, Kunduz'u ilk kez indirdiğinde 3 soru hakkı hediye ediyoruz, sorularını sormaya devam etmek istersen de paketlerimiz bulunuyor. Daha yakından bilgi almak istersen bize Destek üzerinden ulaşabilirsin.🌼"", 'modified': '2023-04-04T13:27:34Z'}",We became a member of the daily free question. He gave it only once. He doesn't give it again. They're making misleading advertisements. I delete
485,2023-03-30 2:07:57,5 yıl önce üye oldum. Hocaların hızının bilgisinin maşallahı var Allah sizden razı olsun,5,FALSE,Teşekkür mesajı,Haacwr,"{'id': 35767057, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-04-04T13:23:50Z'}","I became a member 5 years ago. The knowledge of the speed of the teachers is mashallah, God bless you"
486,2023-03-30 8:43:35,Kunduzdan memnunum.Anında aldığım cevaplar genellikle beni memnun ediyor fakat bazı eğitmenler sırf para kazanmak için sorunun cevabını cevap olarak atıyor?Özellikle biyoloji kadrosunda acil değişikliğe gidilmeli onun dışında memnuniyetle kullanıyorum öneririm.,4,FALSE,Sınav öğrencisinden gerçekçi yaklaşım,yamankdurukan,"{'id': 35767063, 'body': 'Değerli öğrencimiz, sorunun çözümünde eksik veya yanlış bir kısım olursa eğitmenimizden ek açıklama talep edebiliyorsun. Bu konuda sorun yaşaman durumunda da bize her zaman Destek üzerinden yazabilirsin.🙏🏻', 'modified': '2023-04-04T13:24:10Z'}","I am satisfied with the swaddle. The answers I get in our way often please me, but some trainers are just taking the answer to the question just to earn money? I recommend that I use them with pleasure other than that."
487,2023-03-29 18:39:59,Şuan kunduzu kullanamıyorum hata veriyorrrrrr çok sinirliyim zaten zamanım şuan çok önemli,5,FALSE,Kunduz açılmıyor 2023 29.03.2023,whitechoklet,"{'id': 35767052, 'body': ""Merhaba, Kunduz'u en verimli şekilde kullanabilmen adına çok çalışıyoruz.🙏🏻 Yaşadığın sorunları da daha yakından anlayabilmemiz ve gereken desteği sağlayabilmemiz adına bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🌼"", 'modified': '2023-04-04T13:23:33Z'}","I can't use the swaddle right now, it gives an error, I'm so angry."
488,2023-03-29 14:23:28,"Şüpheliydim fakat arkadaşımın tavsiyesi üzerine aldım. Yks için kullanıyorum. Yapamadığım sorular cevaplanıyor. Anlamadığımda ya da cevap yanlış geldiğinde tekrar atıyorum. Genel olarak memnunum. 

İndirim kodu: DÖNEM74 
Davet kodu: IREDEM963",5,FALSE,Kunduz,Meriessnd,"{'id': 35767016, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-04-04T13:22:09Z'}","I was suspicious, but I got it on my friend's advice. I use it for YKS. Questions I can't do are answered. I throw it again when I don't understand or when the answer comes wrong. I am generally satisfied.

Discount Code: Term74
INVITATION CODE: IREDEM963"
489,2023-03-27 20:15:03,Ön yargıyla aldım yok şişirme zart zurt yazmışlar gayet iyi ucuz ve işinizi görür sınırsız soru hakkınız var kıyın parayı alın hocaların peşind ekoşmaya gerek kalmıyor valla rahatladım başkan yapanın eline sağlık,5,FALSE,Alınabilir Fiyatına Göre uygun,YagizOzkVet,"{'id': 35766989, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-04-04T13:20:55Z'}",I got it with a prejudice.
490,2023-03-29 10:21:46,"Canlı destek olup, sorunumu çözmek yerine manevi destek oldugun için teşekkürler!",1,FALSE,Deniz,Wasius,"{'id': 35767007, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞  Sana daha yakından yardımcı olabilmemiz için bizimle Destek kısmından iletişime geçebilir misin? Uygulamanı açıp sol üst köşede yer alan kişi ikonuna tıkladığında en altın bir üstünde ""Canlı Destek"" seçeneği ile bizimle iletişime geçebilirsin.🌸', 'modified': '2023-04-04T13:21:54Z'}",Thank you for your live support and for moral support instead of solving my problem!
491,2023-03-28 9:35:05,"Eğer doğru cevabı bulmak istiyorsanız aynı soruyo 5 kere atın hiçbirinin yapmadığı bir şık varsa doğru cevap muhtemelen odur.

öğretmenlerin yanlış cevap verdiği soru sayısı doğru cevap verdiği soru sayısından daha fazla. Bu kadar kalitesiz soru cevap uygulamasında soru başına 1 tl alması aşırı saçma, ücretsiz olsa da kullanmazdım. Soru çözümü olan kitaplar kullanmanızı tavsiye ediyorum hem soru çözümüne ekstra para ödemiyorsunuz hem de hocalar daha iyi anlatıyo ve yanlış cevabı vermiyo.",1,FALSE,sorunuzun yanlış cevaplandırılma ihtimali çok fazla,12. sınıf biri,"{'id': 35766992, 'body': 'Değerli öğrencimiz, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2023-04-04T13:21:11Z'}","If you want to find the right answer the same asksuyo 5 times if you have a stylish if none of the horse is probably the correct answer is probably.

The number of questions that teachers answer the wrong answer is more than the number of questions that they answer correctly. I wouldn't use it even though it is extremely ridiculous to buy 1 TL per question in such poor quality question and answer application. I recommend you to use books with a question solution, you do not pay extra money to the question solution, as well as teachers explain better and do not give the wrong answer."
492,2023-03-27 16:23:36,Çok işe yarıyor. Her türlü soruyu anında çözüyorlar. Tam bir fiyat performans uygulaması ☺️,5,FALSE,Çok pratik,BanYiyenGenç,"{'id': 35766986, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-04-04T13:20:47Z'}",It works very much. They solve all kinds of questions instantly. A complete price performance application ☺️
493,2023-03-26 9:25:54,Cidden çok memnunum anlamadığım soruları çok açık ve net bir şekilde bana aktarılıyor yine anlamasam canlı ders olarak eğitmenim tekrar anlatıyor herkese tavsiye ederim,5,FALSE,Kunduz,nurrbuse,"{'id': 35766977, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-04-04T13:20:34Z'}",I am seriously satisfied with the questions that I do
494,2023-03-23 22:58:03,En sevdiğim yönü eğitmenlerle görüşme yapabiliyor olmamız. Çok seviyeli ve yardımseverler. gecenin 2 sinde bile eğitmen bulabiliyorum bu dershanenin vs veremeyeceği imkanlar kesinlikle. Düşünüyorsanız paralı versiyonu kesinlikle öneririm.,5,FALSE,Çok memnunum,gakzees,"{'id': 35766963, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-04-04T13:19:26Z'}","My favorite aspect is that we can interview the instructors. Multi -level and helpful. Even in 2 of the night, I can find an instructor, etc. If you think, I definitely recommend the mercenary version."
495,2023-03-24 18:24:57,"Limitsiz soru sorma üyeliğimiz var. Üst üste soru sorunca yarım saat ara, 7 dakika ara verdirmek nedemek. Üstste soru soramazsın diye bir şart yoktu üye olurken. Kafanıza göre kural koyamazsınız.",3,FALSE,...,@&ş,"{'id': 35766971, 'body': 'Merhaba, bu aksaklıktan dolayı çok üzgünüz.😞 Sorununla ilgili sana yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin?🌸', 'modified': '2023-04-04T13:20:07Z'}","We have a member of unlimited questions. When asking questions in a row half an hour, 7 minutes to take a break. There was no condition that you could not ask questions in the above. You cannot set rules according to your mind."
496,2023-03-21 11:55:40,"şu sıralar attığım sorulardan başka soruların çözümleri bana geliyor ve attığım soruların cevaplarıda yanlış çıkıyor soru atamıyorum bundan dolayı lütfen bir çözüm bulun boşuna para vermiş gibi hissediyorum 

(en üstlere çıksın diye 5 yıldız veriyorum)",5,FALSE,farklı sorular geliyor?,meridisina,"{'id': 35766940, 'body': 'Değerli öğrencimiz, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2023-04-04T13:17:56Z'}","The solutions of other questions come to me from the questions I have taken now and the answers to the questions I have thrown out of the wrong question I can not assign a question so please find a solution I feel like I have given money in vain

(I'm giving 5 stars to go to the top)"
497,2023-03-22 14:22:38,"Ben tavsiye önerisi olarak eski kunduz algoritmasının geri gelmesi gerektiğini düşünüyorum. Canlı bağlanmak vs. bunlar çok karıştırıyor uygulamayı, hızlı ilerleyemiyorum. Bunu düzeltirseniz çok rahatlayacak uygulama, kolaylık sağlayacak bizlerede.",2,FALSE,ELEŞTİRİ,Ss12002,"{'id': 35766955, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2023-04-04T13:18:45Z'}","I think that the old Kunduz algorithm should come back as a recommendation suggestion. Live connecting etc. They are mixing the application a lot, I can't move fast. If you correct it, the application will relax, it will provide convenience."
498,2023-03-18 16:01:32,Her sorumu kesinlinle en geç 15 dakikada açıklayıcı anlatıyor sorunuzu o kdr yanıtlıyorki bazen ben şaşırıyorum 8 dakşka olmuş koskoca bir sayfa açıklama bayıldım . Seçtiğim sınıf dışında kardeşimin ve ablamın sorularıbıda cevapluyo,5,FALSE,Bayıldıııııımmm,bakfik,"{'id': 35527046, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-03-22T13:46:44Z'}","Each question is definitely about 15 minutes at the latest describes your question that kdr answers your question sometimes I'm surprised 8 dakşka a huge page description I fainted. Apart from the class I chose, my brother and sister answered the questions"
499,2023-03-20 10:28:02,İngilizceden başka ders seçemiyorum,1,FALSE,Sadece ingilizce secebiliyorum,vurdumduymaz6,"{'id': 35527069, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞  Sana daha yakından yardımcı olabilmemiz için bizimle Destek kısmından iletişime geçebilir misin? Uygulamanı açıp sol üst köşede yer alan kişi ikonuna tıkladığında en altın bir üstünde ""Canlı Destek"" seçeneği ile bizimle iletişime geçebilirsin.🌸', 'modified': '2023-03-22T13:47:54Z'}",I can't choose a lesson other than english
500,2023-03-15 19:08:56,"Sınav sürecimin başından beri kullanıyorum ve bana fazlaca 
yardımcı oldu ama şu deprem felaketinden sonra çok daha işime yaradı. Ben herkese tavsiye ediyorum.",5,FALSE,Derslerime çok faydası dokunan bir uygulama,RamazanK.311,"{'id': 35527038, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-03-22T13:46:16Z'}","I have been using it since the beginning of my exam process and
It helped, but it worked much more after that earthquake disaster. I recommend it to everyone."
501,2023-03-18 8:43:12,"Herşeyiyle çok iyi, sadece ücretsiz demoda günlük soru sayısının arttırılmasını umuyorum. Onun dışında kullanılmaya değer bir uygulama.",4,FALSE,Ücretsiz,babacan..,"{'id': 35527043, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-03-22T13:46:33Z'}","I hope that everything is very good, only the number of daily questions in the free demo will be increased. Apart from that, an application worth use."
502,2023-03-15 15:54:58,Uygulama çook güzel mükemmel cevaplar da çok iyi matematik sorularımı cevaplayan Büşra Eğitmen çook iyi o kadar güzel anlatıyor cevaplıyor kii,5,FALSE,BÜŞRA EĞİTMENİM MÜKEMMELSİNİZ,Büşra Eğitmeni seven biirii,"{'id': 35527026, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-03-22T13:45:16Z'}",Application is very nice perfect answers also answering my very good mathematics questions Büşra Instructor is so well that he answers kii
503,2023-03-14 19:45:11,Evimin sıcaklığında her dersten istediğim zaman soru sorabileceğim ve anında cevap alabileceğim binlerce öğretmenlerimin olması gerçekten motive edici😍 fiyatı da dönemlik paketler ve indirim kodlarıyla uyguna geliyor. Aktif olarak kullandığımda eksiklerimi çok güzel fark edip öğreniyorum 👍🏻,5,FALSE,Severek kullanıyorum,Fatma Zehra♥️,"{'id': 35527020, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-03-22T13:45:06Z'}","I have thousands of teachers that I can ask questions at any time in the warmth of my house and I can get answers instantly. When I use it actively, I realize and learn my shortcomings very well 👍🏻"
504,2023-03-14 9:32:49,Çok iyi herkese tavsiye ederim,5,TRUE,Çok güzel,yağmurççç,"{'id': 34126815, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2023-01-06T08:45:35Z'}",I recommend it to everyone very good
505,2023-03-13 20:19:57,UzemGo sağolsun harika işbirliği teşekkürler,5,FALSE,Süper,Mçsrcn,"{'id': 35527018, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-03-22T13:44:56Z'}","Thanks to Uzemgo, great cooperation thanks"
506,2023-03-11 11:18:49,Eğitmenleri çok iyi sorulara hemen dönüş yapılıyor. Güzel uygulama,5,FALSE,Tavsiye ederim,ÖzbayDeryaaa,"{'id': 35363758, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-03-13T17:51:07Z'}",Trainers are very good questions. Beautiful application
507,2023-03-12 16:09:16,"defalarca uyarmama rağmen, müşteri temsilcisi ile görüşme yapmama rağmen kısık ses ve siyah ekranın üzerinde görünmeyen renklerle yazılmış videoları atıyorlar. fotoğraf olarak kağıtta istediğimi sorunun üzerine yazmama rağmen video atılıyor. yahu zaten çözdüğümüz kitapların ücretsiz videolu uygulamaları var o zaman size neden para ödüyoruz diyorum…. ikinci defa soruyu atın o zaman  fotoğraf gelcek diyolar. zamanımız bu kadar kıymetsiz mi yahu? bence mantıksız bir yöntem uygulanıyor. ilk defa geçen sene kullandığımda böyle bi sıkıntı yoktu diye güvenerek bu sene de aldım ama pişmanım.",1,FALSE,VİDEO SORUNSALI,melissa0089,"{'id': 35526969, 'body': ""Merhaba, Kunduz'u en verimli şekilde kullanabilmen adına çok çalışıyoruz.🙏🏻 Yaşadığın sorunları da daha yakından anlayabilmemiz ve gereken desteği sağlayabilmemiz adına bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🌼"", 'modified': '2023-03-22T13:42:44Z'}","Although I have repeatedly warned, although I have interviewed the customer representative, they throw videos written in unseen colors on the low sound and black screen. Although I write on the problem I want on paper as a photo, the video is thrown. Yahu already solved the books we have free video applications then why do we pay you money…. The second time, throw the question, then the photo will come. Is our time so worthy? I think an unreasonable method is applied. When I first used it last year, there was no such problem and I bought it this year, but I regret it."
508,2023-03-05 8:56:54,Güzel,5,FALSE,Güzel,Kunduz Efe appstore,"{'id': 35363705, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-03-13T17:47:52Z'}",Beautiful
509,2023-03-07 15:10:12,Saçma sapan hatalar veriyor doğru düzgün uygulama yapın o kadar para veriyoruz,1,FALSE,Uygulama bozuk,boyum bir on,"{'id': 35363735, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞 Sorununu daha iyi anlayabilmemiz ve gereken teknik desteği sağlayabilmemiz için bizimle destek@kunduz.com adresinden iletişime geçerek yaşadığın sorunu daha detaylı olarak açıklayabilir misin? Sana yardımcı olmayı çok isteriz.🙏', 'modified': '2023-03-13T17:49:51Z'}","It gives ridiculous mistakes, make the right application properly, we give that much money"
510,2023-03-06 20:42:32,Uygulamanın teması tamamen beyaz olduğu için telefonu karanlık modda kullanan birinin gözünü çok yoruyor.Karanlık mod getirmenin çok da zor bir şey olmadığını düşünüyorum.Umarım ciddiye alırsınız...,4,TRUE,Karanlık Mod,Emre Boz,"{'id': 33111605, 'body': 'Merhaba, bu aksaklıktan dolayı çok üzgünüz.😞 Sorununla ilgili sana yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin?🌸', 'modified': '2022-11-11T15:38:44Z'}","Since the theme of the application is completely white, it is very tired of someone who uses the phone in dark mode."
511,2023-03-06 7:43:15,Günlük olarak aldığım 100 soru aylıkmış ilk zamanlar kullanamadım şimdi fark ettim bu saatten sonra da kullanmayacağım aylık 100 diye bir ibareniz yoktu çok yazık aylık 100 kime yetsin hakkımı da helal etmiyorum içindeki hocalar kaliteli güzel anlatiyor ama çok madur oldum,1,FALSE,Aylık 100 soru,rezesarhez,"{'id': 35363727, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞  Sana daha yakından yardımcı olabilmemiz için bizimle Destek kısmından iletişime geçebilir misin? Uygulamanı açıp sol üst köşede yer alan kişi ikonuna tıkladığında en altın bir üstünde ""Canlı Destek"" seçeneği ile bizimle iletişime geçebilirsin.🌸', 'modified': '2023-03-13T17:49:16Z'}",100 questions I received on a daily basis I could not use the first time I realized now I realized that after this time I would not use a monthly 100 you did not have a phrase very pity month 100 who is enough for my right to halal I do not have the quality of the good quality but I am very madur
512,2023-03-04 12:06:12,Gayet iyi bir performans,5,TRUE,Boş,esencılısssss,"{'id': 34521216, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-01-27T15:45:09Z'}",A very good performance
513,2023-03-03 19:27:05,çok memnunum sınav senemde bana yardımcı olan en iyi uygulamalardan hemen geri dönüş alıyor ve anlıyorum tavsiye ederim,5,FALSE,memnumum,iremmmmmii,"{'id': 35363697, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-03-13T17:47:28Z'}",I am very pleased to get back from the best practices that help me in my exam year and I understand I recommend it.
514,2023-03-01 19:34:30,Güzel bir uygulama ama çok fazla reklam var ve fiyatla çok yüksek,5,FALSE,Nergis,skbdldnf,"{'id': 35187214, 'body': ""Merhaba, siz değerli öğrencilerimizin sorularını yanıtlamak adına 20,000'den fazla eğitmenimiz çalışıyor. Eğitmenlerimizin emeklerini karşılıksız bırakmamak için farklı ücretlerde paketlerimiz bulunuyor.😇 Paketlerle ilgili detaylı bilgi almak istersen bizimle Destek üzerinden iletişime geçebilirsin.🎈"", 'modified': '2023-03-03T13:27:46Z'}","It's a good application, but there's a lot of ads and it's too high at the price"
515,2023-03-01 17:08:37,Soru soruyorum cevap alıyorum her şey çok fevkalade fakat her sorudan zorla soruyu çözen hocayı puanlamam için bu kadar bildirime gerek yok ders mi çalışayım yoksa hocayı mı puanlayayım birde puanlasan hocada hakkını alsa istiyorsun ama elli tane değerlendirme ölçtü var hepsini tek tek seçmen gerekiyor ve bu zaman kaybı uygulamamın bildirimlerini kapatsam bu sefer sorum çözülünce haberim olmuyor bu konuyu hallederseniz sevinirim teşekkürler,5,FALSE,Puanlama sorunu,ardaf73,"{'id': 35187231, 'body': ""Merhaba, Kunduz'u en verimli şekilde kullanabilmen adına çok çalışıyoruz.🙏🏻 Yaşadığın sorunları da daha yakından anlayabilmemiz ve gereken desteği sağlayabilmemiz adına bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🌼"", 'modified': '2023-03-03T13:28:21Z'}","I ask the question, I get the answer, everything is very extremely extremely, but there is no need to notify the teacher who solved the question from each question forced the question or not to work on the teacher or the teacher you want to score a teacher you want to get the right, but you have to choose all of them one by one and this time was a waste of time. If I close the notifications of my application, this time I don't know when my question is solved, I would appreciate it if you do this issue."
516,2023-02-27 14:27:52,O kadar para verdim değmiş,5,FALSE,İyii,Nunake,"{'id': 35187240, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-03-03T13:28:39Z'}","I gave that much money, it was worth it"
517,2023-03-01 13:52:44,Üniversite sorusu neden sorulamıyor,2,FALSE,Ders,wmsoemss,"{'id': 35187256, 'body': 'Merhaba, sizlere daha iyi hizmet verebilmek için bu konuda bir süreliğine alt yapı çalışmasına gittik. Umarım sizlere daha iyi hizmet vererek devam edeceğiz. ', 'modified': '2023-03-03T13:29:17Z'}",Why can't the university question be asked
518,2023-02-25 18:13:51,8.sınıftan beri( 11.sınıfım şu an) kullanıyorum ve gayet iyi. Soruyu değerlendirdikten sonra anlamadığım yerleri sorabilmem harika bir şey. Sadece konu anlatım videolarına biraz daha ağırlık verilmeli bence,4,FALSE,gayet memnunum,limonn-,"{'id': 35187364, 'body': 'Merhaba, önerin için çok teşekkürler.👼 Aklına gelen başka fikirler de olursa bizimle her zaman Destek üzerinden iletişime geçerek iletebilirsin, şimdiden teşekkürler.🌺', 'modified': '2023-03-03T13:34:02Z'}",I have been using it since the 8th grade (my 11th grade right now) and it is fine. It is a great thing to ask where I don't understand after evaluating the question. I just think about lecture videos should be given a little more weight
519,2023-02-26 16:54:43,Soru atıyorum başka sorunun cevabını atıyor sürekli almanızı önermem onun yerine gidin özel ders alın,2,FALSE,İdare eder,ruhsuzzzz,"{'id': 35187351, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2023-03-03T13:33:23Z'}","I take a question and throw the answer to another question constantly, I do not recommend that you take it in place, take private lessons."
520,2023-02-24 8:43:50,Herkese tavsiye ederim,5,FALSE,Cok guzel uygulama herkese tavsiye ederim,dkandjsjdj,"{'id': 35188525, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-03-03T14:24:31Z'}",I would recommend it to everyone
521,2023-02-25 14:05:38,para verip alıyorsunuz eğitmen Bağlanmıyor saatlerce bekliyorum bazenBana ait olmayan soru cevaplara geliyor desteğe bağlandım da yapabilecekleri hiçbir şey yok vaktim oluyor bazen ama bazen de ama son zamanlarda uygulama biraz saçmaladı,3,FALSE,saçmaladı,.............@@@@@@,"{'id': 35187376, 'body': 'Değerli öğrencimiz, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2023-03-03T13:34:33Z'}","You give money and get the instructor does not connect for hours, sometimes the question that does not belong to the question comes to the answers to support, I have nothing to do, sometimes but sometimes but recently the application has been nonsense"
522,2023-02-25 10:19:14,"sorular hızlı cevaplanıyor,arada yanlış cevap gelebiliyor cevap anahtarıyla birlikte atmanız daha iyi olacaktır. sonucta cevaplayanlar da insan onun dışında hıc bır sorun yok👍👍",4,FALSE,gayet guzel,kslsmkdkddkdd,"{'id': 35188306, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-03-03T14:13:13Z'}","Questions are answered quickly, in the meantime, the wrong answer can come with the answer key will be better to throw. Those who answered as a result, there is no problem other than that."
523,2023-02-24 13:37:09,Gerçekten parasını son kuruşuna kadar hak ediyor alalı 3 gün ilerde sıkıntı olursa yine yazarım ;),4,FALSE,muazam bence :),YKS RK,"{'id': 35188521, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-03-03T14:24:18Z'}",He really deserves his money until his last penny.
524,2023-02-22 18:27:55,Ama keşke video çözümde olsaydı,5,FALSE,Güzel bir uygulama,pamukkunduz,"{'id': 35188543, 'body': 'Merhaba, düşüncelerini paylaştığın için çok teşekkür ederiz. Çözümlerin bir kısmında video çözüm desteği sağlamaya başladık. Umarım senin için faydalı oluyordur.', 'modified': '2023-03-03T14:25:29Z'}",But I wish the video was in the solution
